participant_id,n_vars_available,tier,n_candidates,matched_geoid,distance,quality_score,tied_geoids,true_tract_geoid,scenario,correct,true_in_ties
A10000_07556,5,EXACT,1,51153901505,0.0,100,51153901505,51153901505,duplicate_group,True,True
A10000_07557,5,EXACT,1,40145030800,0.0,100,40145030800,40145030800,duplicate_group,True,True
A10000_07558,5,EXACT,1,06041110200,0.0,100,06041110200,06041110200,duplicate_group,True,True
A10000_07559,5,EXACT,1,55009940004,0.0,100,55009940004,55009940004,duplicate_group,True,True
A10000_07560,5,EXACT,1,26125191000,0.0,100,26125191000,26125191000,duplicate_group,True,True
A10000_07561,5,EXACT,1,13021013606,0.0,100,13021013606,13021013606,duplicate_group,True,True
A10000_07562,5,EXACT,1,32003005437,0.0,100,32003005437,32003005437,duplicate_group,True,True
A10000_07563,5,EXACT,1,17197881006,0.0,100,17197881006,17197881006,duplicate_group,True,True
A10000_07564,5,EXACT,1,48085031316,0.0,100,48085031316,48085031316,duplicate_group,True,True
A10000_07565,5,EXACT,1,06081603300,0.0,100,06081603300,06081603300,duplicate_group,True,True
A10000_07566,5,EXACT,1,36059301400,0.0,100,36059301400,36059301400,duplicate_group,True,True
A10000_07567,5,EXACT,1,36005043500,0.0,100,36005043500,36005043500,duplicate_group,True,True
A10000_07568,5,EXACT,1,51059470400,0.0,100,51059470400,51059470400,duplicate_group,True,True
A10000_07569,5,EXACT,1,26125191000,0.0,100,26125191000,26125191000,duplicate_group,True,True
A10000_07570,5,EXACT,1,34003039200,0.0,100,34003039200,34003039200,duplicate_group,True,True
A10000_07571,5,EXACT,1,51107611005,0.0,100,51107611005,51107611005,duplicate_group,True,True
A10000_07572,5,EXACT,1,06081613000,0.0,100,06081613000,06081613000,duplicate_group,True,True
A10000_07573,5,EXACT,1,41039003400,0.0,100,41039003400,41039003400,duplicate_group,True,True
A10000_07574,5,EXACT,1,34025800500,0.0,100,34025800500,34025800500,duplicate_group,True,True
A10000_07575,5,EXACT,1,15003008610,0.0,100,15003008610,15003008610,duplicate_group,True,True
A10000_07576,5,EXACT,1,06085511100,0.0,100,06085511100,06085511100,duplicate_group,True,True
A10000_07577,5,EXACT,1,27163070701,0.0,100,27163070701,27163070701,duplicate_group,True,True
A10000_07578,5,EXACT,1,51810046016,0.0,100,51810046016,51810046016,duplicate_group,True,True
A10000_07579,5,EXACT,1,27025110301,0.0,100,27025110301,27025110301,duplicate_group,True,True
A10000_07580,5,EXACT,1,06081603700,0.0,100,06081603700,06081603700,duplicate_group,True,True
A10000_07581,5,EXACT,1,36059303102,0.0,100,36059303102,36059303102,duplicate_group,True,True
A10000_07582,5,EXACT,1,06073008327,0.0,100,06073008327,06073008327,duplicate_group,True,True
A10000_07583,5,EXACT,1,25017383902,0.0,100,25017383902,25017383902,duplicate_group,True,True
A10000_07584,5,EXACT,1,25017383902,0.0,100,25017383902,25017383902,duplicate_group,True,True
A10000_07585,5,EXACT,1,06013353002,0.0,100,06013353002,06013353002,duplicate_group,True,True
A10000_07586,5,EXACT,1,06085511000,0.0,100,06085511000,06085511000,duplicate_group,True,True
A10000_07587,5,EXACT,1,06037570901,0.0,100,06037570901,06037570901,duplicate_group,True,True
A10000_07588,5,EXACT,1,06085508001,0.0,100,06085508001,06085508001,duplicate_group,True,True
A10000_07589,5,EXACT,1,34025810401,0.0,100,34025810401,34025810401,duplicate_group,True,True
A10000_07590,5,EXACT,1,06081607500,0.0,100,06081607500,06081607500,duplicate_group,True,True
A10000_07591,5,EXACT,1,06081607900,0.0,100,06081607900,06081607900,duplicate_group,True,True
A10000_07592,5,EXACT,1,06037408703,0.0,100,06037408703,06037408703,duplicate_group,True,True
A10000_07593,5,EXACT,1,36061014900,0.0,100,36061014900,36061014900,duplicate_group,True,True
A10000_07594,5,EXACT,1,40109108220,0.0,100,40109108220,40109108220,duplicate_group,True,True
A10000_07595,5,EXACT,1,39035131103,0.0,100,39035131103,39035131103,duplicate_group,True,True
A10000_07596,5,EXACT,1,25027741102,0.0,100,25027741102,25027741102,duplicate_group,True,True
A10000_07597,5,EXACT,1,06067008513,0.0,100,06067008513,06067008513,duplicate_group,True,True
A10000_07598,5,EXACT,1,37081014412,0.0,100,37081014412,37081014412,duplicate_group,True,True
A10000_07599,5,EXACT,1,34035052203,0.0,100,34035052203,34035052203,duplicate_group,True,True
A10000_07600,5,EXACT,1,36059409200,0.0,100,36059409200,36059409200,duplicate_group,True,True
A10000_07601,5,EXACT,1,26163561300,0.0,100,26163561300,26163561300,duplicate_group,True,True
A10000_07602,5,EXACT,1,48121020104,0.0,100,48121020104,48121020104,duplicate_group,True,True
A10000_07603,5,EXACT,1,28091950500,0.0,100,28091950500,28091950500,duplicate_group,True,True
A10000_07604,5,EXACT,1,06001450300,0.0,100,06001450300,06001450300,duplicate_group,True,True
A10000_07605,5,EXACT,1,06037570901,0.0,100,06037570901,06037570901,duplicate_group,True,True
A10000_07606,5,EXACT,1,51059420300,0.0,100,51059420300,51059420300,duplicate_group,True,True
A10000_07607,5,EXACT,1,53033032318,0.0,100,53033032318,53033032318,duplicate_group,True,True
A10000_07608,5,EXACT,1,06075020401,0.0,100,06075020401,06075020401,duplicate_group,True,True
A10000_07609,5,EXACT,1,35001003737,0.0,100,35001003737,35001003737,duplicate_group,True,True
A10000_07610,5,EXACT,1,13067030326,0.0,100,13067030326,13067030326,duplicate_group,True,True
A10000_07611,5,EXACT,1,51013100100,0.0,100,51013100100,51013100100,duplicate_group,True,True
A10000_07612,5,EXACT,1,40109108404,0.0,100,40109108404,40109108404,duplicate_group,True,True
A10000_07613,5,EXACT,1,51153901505,0.0,100,51153901505,51153901505,duplicate_group,True,True
A10000_07614,5,EXACT,1,36059303400,0.0,100,36059303400,36059303400,duplicate_group,True,True
A10000_07615,5,EXACT,1,06071000115,0.0,100,06071000115,06071000115,duplicate_group,True,True
A10000_07616,5,EXACT,1,36005043500,0.0,100,36005043500,36005043500,duplicate_group,True,True
A10000_07617,5,EXACT,1,34005702906,0.0,100,34005702906,34005702906,duplicate_group,True,True
A10000_07618,5,EXACT,1,45013011100,0.0,100,45013011100,45013011100,duplicate_group,True,True
A10000_07619,5,EXACT,1,06075020401,0.0,100,06075020401,06075020401,duplicate_group,True,True
A10000_07620,5,EXACT,1,34035050901,0.0,100,34035050901,34035050901,duplicate_group,True,True
A10000_07621,5,EXACT,1,06037106645,0.0,100,06037106645,06037106645,duplicate_group,True,True
A10000_07622,5,EXACT,1,51810045423,0.0,100,51810045423,51810045423,duplicate_group,True,True
A10000_07623,5,EXACT,1,24033801211,0.0,100,24033801211,24033801211,duplicate_group,True,True
A10000_07624,5,EXACT,1,48453001770,0.0,100,48453001770,48453001770,duplicate_group,True,True
A10000_07625,5,EXACT,1,24033800608,0.0,100,24033800608,24033800608,duplicate_group,True,True
A10000_07626,5,EXACT,1,48201430400,0.0,100,48201430400,48201430400,duplicate_group,True,True
A10000_07627,5,EXACT,1,36119014909,0.0,100,36119014909,36119014909,duplicate_group,True,True
A10000_07628,5,EXACT,1,51059416300,0.0,100,51059416300,51059416300,duplicate_group,True,True
A10000_07629,5,EXACT,1,06081610304,0.0,100,06081610304,06081610304,duplicate_group,True,True
A10000_07630,5,EXACT,1,51059416300,0.0,100,51059416300,51059416300,duplicate_group,True,True
A10000_07631,5,EXACT,1,06037650800,0.0,100,06037650800,06037650800,duplicate_group,True,True
A10000_07632,5,EXACT,1,51013100200,0.0,100,51013100200,51013100200,duplicate_group,True,True
A10000_07633,5,EXACT,1,36103158115,0.0,100,36103158115,36103158115,duplicate_group,True,True
A10000_07634,5,EXACT,1,39061023902,0.0,100,39061023902,39061023902,duplicate_group,True,True
A10000_07635,5,EXACT,1,24031700610,0.0,100,24031700610,24031700610,duplicate_group,True,True
A10000_07636,5,EXACT,1,34003039200,0.0,100,34003039200,34003039200,duplicate_group,True,True
A10000_07637,5,EXACT,1,29147470200,0.0,100,29147470200,29147470200,duplicate_group,True,True
A10000_07638,5,EXACT,1,06059062639,0.0,100,06059062639,06059062639,duplicate_group,True,True
A10000_07639,5,EXACT,1,34035052300,0.0,100,34035052300,34035052300,duplicate_group,True,True
A10000_07640,5,EXACT,1,36103158511,0.0,100,36103158511,36103158511,duplicate_group,True,True
A10000_07641,5,EXACT,1,51059450500,0.0,100,51059450500,51059450500,duplicate_group,True,True
A10000_07642,5,EXACT,1,06085507703,0.0,100,06085507703,06085507703,duplicate_group,True,True
A10000_07643,5,EXACT,1,48037011700,0.0,100,48037011700,48037011700,duplicate_group,True,True
A10000_07644,5,EXACT,1,27025110301,0.0,100,27025110301,27025110301,duplicate_group,True,True
A10000_07645,5,EXACT,1,24031700615,0.0,100,24031700615,24031700615,duplicate_group,True,True
A10000_07646,5,EXACT,1,06075013300,0.0,100,06075013300,06075013300,duplicate_group,True,True
A10000_07647,5,EXACT,1,06037194102,0.0,100,06037194102,06037194102,duplicate_group,True,True
A10000_07648,5,EXACT,1,06111005401,0.0,100,06111005401,06111005401,duplicate_group,True,True
A10000_07649,5,EXACT,1,06059011709,0.0,100,06059011709,06059011709,duplicate_group,True,True
A10000_07650,5,EXACT,1,09009194202,0.0,100,09009194202,09009194202,duplicate_group,True,True
A10000_07651,5,EXACT,1,06001435103,0.0,100,06001435103,06001435103,duplicate_group,True,True
A10000_07652,5,EXACT,1,34035053703,0.0,100,34035053703,34035053703,duplicate_group,True,True
A10000_07653,5,EXACT,1,48037011700,0.0,100,48037011700,48037011700,duplicate_group,True,True
A10000_07654,5,EXACT,1,39085200700,0.0,100,39085200700,39085200700,duplicate_group,True,True
A10000_07655,5,EXACT,1,27053026022,0.0,100,27053026022,27053026022,duplicate_group,True,True
A10000_07656,5,EXACT,1,25021404100,0.0,100,25021404100,25021404100,duplicate_group,True,True
A10000_07657,5,EXACT,1,34025810401,0.0,100,34025810401,34025810401,duplicate_group,True,True
A10000_07658,5,EXACT,1,06013355302,0.0,100,06013355302,06013355302,duplicate_group,True,True
A10000_07659,5,EXACT,1,32003005835,0.0,100,32003005835,32003005835,duplicate_group,True,True
A10000_07660,5,EXACT,1,36059520800,0.0,100,36059520800,36059520800,duplicate_group,True,True
A10000_07661,5,EXACT,1,48141010213,0.0,100,48141010213,48141010213,duplicate_group,True,True
A10000_07662,5,EXACT,1,24031700615,0.0,100,24031700615,24031700615,duplicate_group,True,True
A10000_07663,5,EXACT,1,17031801701,0.0,100,17031801701,17031801701,duplicate_group,True,True
A10000_07664,5,EXACT,1,36005043500,0.0,100,36005043500,36005043500,duplicate_group,True,True
A10000_07665,5,EXACT,1,24031704404,0.0,100,24031704404,24031704404,duplicate_group,True,True
A10000_07666,5,EXACT,1,06073018612,0.0,100,06073018612,06073018612,duplicate_group,True,True
A10000_07667,5,EXACT,1,48085031637,0.0,100,48085031637,48085031637,duplicate_group,True,True
A10000_07668,5,EXACT,1,32003003208,0.0,100,32003003208,32003003208,duplicate_group,True,True
A10000_07669,5,EXACT,1,34017007400,0.0,100,34017007400,34017007400,duplicate_group,True,True
A10000_07670,5,EXACT,1,06073021800,0.0,100,06073021800,06073021800,duplicate_group,True,True
A10000_07671,5,EXACT,1,39125960200,0.0,100,39125960200,39125960200,duplicate_group,True,True
A10000_07672,5,EXACT,1,25005631300,0.0,100,25005631300,25005631300,duplicate_group,True,True
A10000_07673,5,EXACT,1,06079011701,0.0,100,06079011701,06079011701,duplicate_group,True,True
A10000_07674,5,EXACT,1,06037460502,0.0,100,06037460502,06037460502,duplicate_group,True,True
A10000_07675,5,EXACT,1,51059451200,0.0,100,51059451200,51059451200,duplicate_group,True,True
A10000_07676,5,EXACT,1,12099000208,0.0,100,12099000208,12099000208,duplicate_group,True,True
A10000_07677,5,EXACT,1,47187050204,0.0,100,47187050204,47187050204,duplicate_group,True,True
A10000_07678,5,EXACT,1,12057011523,0.0,100,12057011523,12057011523,duplicate_group,True,True
A10000_07679,5,EXACT,1,06041107000,0.0,100,06041107000,06041107000,duplicate_group,True,True
A10000_07680,5,EXACT,1,42125744100,0.0,100,42125744100,42125744100,duplicate_group,True,True
A10000_07681,5,EXACT,1,06019005520,0.0,100,06019005520,06019005520,duplicate_group,True,True
A10000_07682,5,EXACT,1,06067008513,0.0,100,06067008513,06067008513,duplicate_group,True,True
A10000_07683,5,EXACT,1,51153901411,0.0,100,51153901411,51153901411,duplicate_group,True,True
A10000_07684,5,EXACT,1,25017383902,0.0,100,25017383902,25017383902,duplicate_group,True,True
A10000_07685,5,EXACT,1,06073017107,0.0,100,06073017107,06073017107,duplicate_group,True,True
A10000_07686,5,EXACT,1,48209010805,0.0,100,48209010805,48209010805,duplicate_group,True,True
A10000_07687,5,EXACT,1,06081603300,0.0,100,06081603300,06081603300,duplicate_group,True,True
A10000_07688,5,EXACT,1,06085507701,0.0,100,06085507701,06085507701,duplicate_group,True,True
A10000_07689,5,EXACT,1,48085031003,0.0,100,48085031003,48085031003,duplicate_group,True,True
A10000_07690,5,EXACT,1,12011010503,0.0,100,12011010503,12011010503,duplicate_group,True,True
A10000_07691,5,EXACT,1,13067030326,0.0,100,13067030326,13067030326,duplicate_group,True,True
A10000_07692,5,EXACT,1,55009940004,0.0,100,55009940004,55009940004,duplicate_group,True,True
A10000_07693,5,EXACT,1,51800075203,0.0,100,51800075203,51800075203,duplicate_group,True,True
A10000_07694,5,EXACT,1,06001450101,0.0,100,06001450101,06001450101,duplicate_group,True,True
A10000_07695,5,EXACT,1,37129012004,0.0,100,37129012004,37129012004,duplicate_group,True,True
A10000_07696,5,EXACT,1,06097152600,0.0,100,06097152600,06097152600,duplicate_group,True,True
A10000_07697,5,EXACT,1,36061015300,0.0,100,36061015300,36061015300,duplicate_group,True,True
A10000_07698,5,EXACT,1,29163460200,0.0,100,29163460200,29163460200,duplicate_group,True,True
A10000_07699,5,EXACT,1,36059518203,0.0,100,36059518203,36059518203,duplicate_group,True,True
A10000_07700,5,EXACT,1,06013353002,0.0,100,06013353002,06013353002,duplicate_group,True,True
A10000_07701,5,EXACT,1,06111006600,0.0,100,06111006600,06111006600,duplicate_group,True,True
A10000_07702,5,EXACT,1,36059520200,0.0,100,36059520200,36059520200,duplicate_group,True,True
A10000_07703,5,EXACT,1,34021004306,0.0,100,34021004306,34021004306,duplicate_group,True,True
A10000_07704,5,EXACT,1,06065940600,0.0,100,06065940600,06065940600,duplicate_group,True,True
A10000_07705,5,EXACT,1,12099000208,0.0,100,12099000208,12099000208,duplicate_group,True,True
A10000_07706,5,EXACT,1,48439113814,0.0,100,48439113814,48439113814,duplicate_group,True,True
A10000_07707,5,EXACT,1,06085506804,0.0,100,06085506804,06085506804,duplicate_group,True,True
A10000_07708,5,EXACT,1,51790000300,0.0,100,51790000300,51790000300,duplicate_group,True,True
A10000_07709,5,EXACT,1,25023504102,0.0,100,25023504102,25023504102,duplicate_group,True,True
A10000_07710,5,EXACT,1,06041101100,0.0,100,06041101100,06041101100,duplicate_group,True,True
A10000_07711,5,EXACT,1,36059301400,0.0,100,36059301400,36059301400,duplicate_group,True,True
A10000_07712,5,EXACT,1,06001441521,0.0,100,06001441521,06001441521,duplicate_group,True,True
A10000_07713,5,EXACT,1,36103110102,0.0,100,36103110102,36103110102,duplicate_group,True,True
A10000_07714,5,EXACT,1,34025801100,0.0,100,34025801100,34025801100,duplicate_group,True,True
A10000_07715,5,EXACT,1,32003005835,0.0,100,32003005835,32003005835,duplicate_group,True,True
A10000_07716,5,EXACT,1,06001442200,0.0,100,06001442200,06001442200,duplicate_group,True,True
A10000_07717,5,EXACT,1,51059460502,0.0,100,51059460502,51059460502,duplicate_group,True,True
A10000_07718,5,EXACT,1,06065040611,0.0,100,06065040611,06065040611,duplicate_group,True,True
A10000_07719,5,EXACT,1,32003005835,0.0,100,32003005835,32003005835,duplicate_group,True,True
A10000_07720,5,EXACT,1,06013355113,0.0,100,06013355113,06013355113,duplicate_group,True,True
A10000_07721,5,EXACT,1,06085505008,0.0,100,06085505008,06085505008,duplicate_group,True,True
A10000_07722,5,EXACT,1,06073017107,0.0,100,06073017107,06073017107,duplicate_group,True,True
A10000_07723,5,EXACT,1,27053024802,0.0,100,27053024802,27053024802,duplicate_group,True,True
A10000_07724,5,EXACT,1,42091201409,0.0,100,42091201409,42091201409,duplicate_group,True,True
A10000_07725,5,EXACT,1,06037400404,0.0,100,06037400404,06037400404,duplicate_group,True,True
A10000_07726,5,EXACT,1,34027040400,0.0,100,34027040400,34027040400,duplicate_group,True,True
A10000_07727,5,EXACT,1,36061004900,0.0,100,36061004900,36061004900,duplicate_group,True,True
A10000_07728,5,EXACT,1,06013390200,0.0,100,06013390200,06013390200,duplicate_group,True,True
A10000_07729,5,EXACT,1,48113013608,0.0,100,48113013608,48113013608,duplicate_group,True,True
A10000_07730,5,EXACT,1,06059063005,0.0,100,06059063005,06059063005,duplicate_group,True,True
A10000_07731,5,EXACT,1,32031003203,0.0,100,32031003203,32031003203,duplicate_group,True,True
A10000_07732,5,EXACT,1,41039003400,0.0,100,41039003400,41039003400,duplicate_group,True,True
A10000_07733,5,EXACT,1,34025804200,0.0,100,34025804200,34025804200,duplicate_group,True,True
A10000_07734,5,EXACT,1,34017018301,0.0,100,34017018301,34017018301,duplicate_group,True,True
A10000_07735,5,EXACT,1,15003008610,0.0,100,15003008610,15003008610,duplicate_group,True,True
A10000_07736,5,EXACT,1,26137950400,0.0,100,26137950400,26137950400,duplicate_group,True,True
A10000_07737,5,EXACT,1,51550021013,0.0,100,51550021013,51550021013,duplicate_group,True,True
A10000_07738,5,EXACT,1,36061015300,0.0,100,36061015300,36061015300,duplicate_group,True,True
A10000_07739,5,EXACT,1,36081099703,0.0,100,36081099703,36081099703,duplicate_group,True,True
A10000_07740,5,EXACT,1,36103158704,0.0,100,36103158704,36103158704,duplicate_group,True,True
A10000_07741,5,EXACT,1,17111870102,0.0,100,17111870102,17111870102,duplicate_group,True,True
A10000_07742,5,EXACT,1,06001443105,0.0,100,06001443105,06001443105,duplicate_group,True,True
A10000_07743,5,EXACT,1,15003006701,0.0,100,15003006701,15003006701,duplicate_group,True,True
A10000_07744,5,EXACT,1,13135050322,0.0,100,13135050322,13135050322,duplicate_group,True,True
A10000_07745,5,EXACT,1,09009194202,0.0,100,09009194202,09009194202,duplicate_group,True,True
A10000_07746,5,EXACT,1,06059021828,0.0,100,06059021828,06059021828,duplicate_group,True,True
A10000_07747,5,EXACT,1,06085506804,0.0,100,06085506804,06085506804,duplicate_group,True,True
A10000_07748,5,EXACT,1,48201333600,0.0,100,48201333600,48201333600,duplicate_group,True,True
A10000_07749,5,EXACT,1,36103147804,0.0,100,36103147804,36103147804,duplicate_group,True,True
A10000_07750,5,EXACT,1,34027040400,0.0,100,34027040400,34027040400,duplicate_group,True,True
A10000_07751,5,EXACT,1,06037650501,0.0,100,06037650501,06037650501,duplicate_group,True,True
A10000_07752,5,EXACT,1,29189221503,0.0,100,29189221503,29189221503,duplicate_group,True,True
A10000_07753,5,EXACT,1,09001100200,0.0,100,09001100200,09001100200,duplicate_group,True,True
A10000_07754,5,EXACT,1,45019002605,0.0,100,45019002605,45019002605,duplicate_group,True,True
A10000_07755,5,EXACT,1,36059520600,0.0,100,36059520600,36059520600,duplicate_group,True,True
A10000_07756,5,EXACT,1,36047036700,0.0,100,36047036700,36047036700,duplicate_group,True,True
A10000_07757,5,EXACT,1,39085200700,0.0,100,39085200700,39085200700,duplicate_group,True,True
A10000_07758,5,EXACT,1,13089020100,0.0,100,13089020100,13089020100,duplicate_group,True,True
A10000_07759,5,EXACT,1,06037920039,0.0,100,06037920039,06037920039,duplicate_group,True,True
A10000_07760,5,EXACT,1,06037113211,0.0,100,06037113211,06037113211,duplicate_group,True,True
A10000_07761,5,EXACT,1,40145030800,0.0,100,40145030800,40145030800,duplicate_group,True,True
A10000_07762,5,EXACT,1,24031704300,0.0,100,24031704300,24031704300,duplicate_group,True,True
A10000_07763,5,EXACT,1,06085507806,0.0,100,06085507806,06085507806,duplicate_group,True,True
A10000_07764,5,EXACT,1,48245010901,0.0,100,48245010901,48245010901,duplicate_group,True,True
A10000_07765,5,EXACT,1,09001035400,0.0,100,09001035400,09001035400,duplicate_group,True,True
A10000_07766,5,EXACT,1,04013610500,0.0,100,04013610500,04013610500,duplicate_group,True,True
A10000_07767,5,EXACT,1,24031703901,0.0,100,24031703901,24031703901,duplicate_group,True,True
A10000_07768,5,EXACT,1,51059481500,0.0,100,51059481500,51059481500,duplicate_group,True,True
A10000_07769,5,EXACT,1,36103159106,0.0,100,36103159106,36103159106,duplicate_group,True,True
A10000_07770,5,EXACT,1,24031703901,0.0,100,24031703901,24031703901,duplicate_group,True,True
A10000_07771,5,EXACT,1,12011070316,0.0,100,12011070316,12011070316,duplicate_group,True,True
A10000_07772,5,EXACT,1,15003010901,0.0,100,15003010901,15003010901,duplicate_group,True,True
A10000_07773,5,EXACT,1,37081014412,0.0,100,37081014412,37081014412,duplicate_group,True,True
A10000_07774,5,EXACT,1,29147470200,0.0,100,29147470200,29147470200,duplicate_group,True,True
A10000_07775,5,EXACT,1,39061023902,0.0,100,39061023902,39061023902,duplicate_group,True,True
A10000_07776,5,EXACT,1,54033030602,0.0,100,54033030602,54033030602,duplicate_group,True,True
A10000_07777,5,EXACT,1,01081042002,0.0,100,01081042002,01081042002,duplicate_group,True,True
A10000_07778,5,EXACT,1,45013011100,0.0,100,45013011100,45013011100,duplicate_group,True,True
A10000_07779,5,EXACT,1,16011950500,0.0,100,16011950500,16011950500,duplicate_group,True,True
A10000_07780,5,EXACT,1,51059440502,0.0,100,51059440502,51059440502,duplicate_group,True,True
A10000_07781,5,EXACT,1,06037700600,0.0,100,06037700600,06037700600,duplicate_group,True,True
A10000_07782,5,EXACT,1,36103159106,0.0,100,36103159106,36103159106,duplicate_group,True,True
A10000_07783,5,EXACT,1,34003039200,0.0,100,34003039200,34003039200,duplicate_group,True,True
A10000_07784,5,EXACT,1,04013216849,0.0,100,04013216849,04013216849,duplicate_group,True,True
A10000_07785,5,EXACT,1,06041118100,0.0,100,06041118100,06041118100,duplicate_group,True,True
A10000_07786,5,EXACT,1,51800075203,0.0,100,51800075203,51800075203,duplicate_group,True,True
A10000_07787,5,EXACT,1,15003011201,0.0,100,15003011201,15003011201,duplicate_group,True,True
A10000_07788,5,EXACT,1,34035052300,0.0,100,34035052300,34035052300,duplicate_group,True,True
A10000_07789,5,EXACT,1,51550021011,0.0,100,51550021011,51550021011,duplicate_group,True,True
A10000_07790,5,EXACT,1,06081609700,0.0,100,06081609700,06081609700,duplicate_group,True,True
A10000_07791,5,EXACT,1,36047015500,0.0,100,36047015500,36047015500,duplicate_group,True,True
A10000_07792,5,EXACT,1,06037554512,0.0,100,06037554512,06037554512,duplicate_group,True,True
A10000_07793,5,EXACT,1,06001400100,0.0,100,06001400100,06001400100,duplicate_group,True,True
A10000_07794,5,EXACT,1,34005702906,0.0,100,34005702906,34005702906,duplicate_group,True,True
A10000_07795,5,EXACT,1,51059481201,0.0,100,51059481201,51059481201,duplicate_group,True,True
A10000_07796,5,EXACT,1,06111007610,0.0,100,06111007610,06111007610,duplicate_group,True,True
A10000_07797,5,EXACT,1,17031819000,0.0,100,17031819000,17031819000,duplicate_group,True,True
A10000_07798,5,EXACT,1,37179021008,0.0,100,37179021008,37179021008,duplicate_group,True,True
A10000_07799,5,EXACT,1,06013353002,0.0,100,06013353002,06013353002,duplicate_group,True,True
A10000_07800,5,EXACT,1,51059422202,0.0,100,51059422202,51059422202,duplicate_group,True,True
A10000_07801,5,FUZZY,1,22063040301,0.0283,95,22063040301,17115001500,perturbed_pm2,False,False
A10000_07802,5,FUZZY,1,34013018800,0.0693,88,34013018800,34013018800,perturbed_pm2,True,True
A10000_07803,5,FUZZY,1,25013811000,0.0693,88,25013811000,25013811000,perturbed_pm2,True,True
A10000_07804,5,FUZZY,1,36005011900,0.0885,85,36005011900,36005011700,perturbed_pm2,False,False
A10000_07805,5,FUZZY,1,06077002000,0.1008,83,06077002000,42081000900,perturbed_pm2,False,False
A10000_07806,5,FUZZY,1,42083420400,0.0481,92,42083420400,54039012300,perturbed_pm2,False,False
A10000_07807,5,FUZZY,1,48113018138,0.0384,93,48113018138,48187210901,perturbed_pm2,False,False
A10000_07808,5,FUZZY,1,51085320702,0.1196,80,51085320702,39153532501,perturbed_pm2,False,False
A10000_07809,5,FUZZY,1,42101000803,0.0652,89,42101000803,06083000302,perturbed_pm2,False,False
A10000_07810,5,FUZZY,1,19121060200,0.0305,95,19121060200,16005001300,perturbed_pm2,False,False
A10000_07811,5,FUZZY,1,27061480400,0.1226,79,27061480400,33003955100,perturbed_pm2,False,False
A10000_07812,5,FUZZY,1,17031170900,0.0693,88,17031170900,17031170900,perturbed_pm2,True,True
A10000_07813,5,FUZZY,1,24033800601,0.0693,88,24033800601,24033800601,perturbed_pm2,True,True
A10000_07814,5,FUZZY,1,08069000802,0.0548,91,08069000802,26099218000,perturbed_pm2,False,False
A10000_07815,5,FUZZY,1,06025010300,0.0991,83,06025010300,39061001900,perturbed_pm2,False,False
A10000_07816,5,FUZZY,1,36021001300,0.0693,88,36021001300,36021001300,perturbed_pm2,True,True
A10000_07817,5,FUZZY,1,12086014300,0.0611,90,12086014300,24031703701,perturbed_pm2,False,False
A10000_07818,5,FUZZY,1,13261950100,0.0767,87,13261950100,29095000800,perturbed_pm2,False,False
A10000_07819,5,FUZZY,1,31049955400,0.0693,88,31049955400,31049955400,perturbed_pm2,True,True
A10000_07820,5,FUZZY,1,06067008143,0.062,89,06067008143,06037195903,perturbed_pm2,False,False
A10000_07821,5,FUZZY,1,39089756500,0.0396,93,39089756500,38101010200,perturbed_pm2,False,False
A10000_07822,5,FUZZY,1,06037262100,0.0693,88,06037262100,06037262100,perturbed_pm2,True,True
A10000_07823,5,FUZZY,1,06075015200,0.0586,90,06075015200,06083000200,perturbed_pm2,False,False
A10000_07824,5,FUZZY,1,21217920400,0.0631,89,21217920400,20111000500,perturbed_pm2,False,False
A10000_07825,5,FUZZY,1,06073010001,0.1361,77,06073010001,06037121600,perturbed_pm2,False,False
A10000_07826,5,FUZZY,1,53063013500,0.0621,89,53063013500,09003430602,perturbed_pm2,False,False
A10000_07827,5,FUZZY,1,12101032108,0.0999,83,12101032108,45085000300,perturbed_pm2,False,False
A10000_07828,5,FUZZY,1,53063013201,0.0569,90,53063013201,36081062300,perturbed_pm2,False,False
A10000_07829,5,FUZZY,1,39103402000,0.0571,90,39103402000,36029015101,perturbed_pm2,False,False
A10000_07830,5,FUZZY,1,09001035200,0.0589,90,09001035200,09001035200,perturbed_pm2,True,True
A10000_07831,5,FUZZY,1,12069031101,0.0615,89,12069031101,12053040907,perturbed_pm2,False,False
A10000_07832,5,FUZZY,1,26063951100,0.0622,89,26063951100,20139010300,perturbed_pm2,False,False
A10000_07833,5,FUZZY,1,26055551400,0.0624,89,26055551400,01073011500,perturbed_pm2,False,False
A10000_07834,5,FUZZY,1,24033805802,0.1202,79,24033805802,06059075812,perturbed_pm2,False,False
A10000_07835,5,FUZZY,1,47189030101,0.0387,93,47189030101,34011010600,perturbed_pm2,False,False
A10000_07836,5,FUZZY,1,13233010300,0.0313,95,13233010300,48029162003,perturbed_pm2,False,False
A10000_07837,5,FUZZY,1,42043020100,0.0693,88,42043020100,42043020100,perturbed_pm2,True,True
A10000_07838,5,FUZZY,1,39049009420,0.1073,82,39049009420,36021001000,perturbed_pm2,False,False
A10000_07839,5,FUZZY,1,51179010213,0.0422,93,51179010213,06059021921,perturbed_pm2,False,False
A10000_07840,5,FUZZY,1,42097081000,0.082,86,42097081000,21169960200,perturbed_pm2,False,False
A10000_07841,5,FUZZY,1,17033880300,0.0498,91,17033880300,26073000900,perturbed_pm2,False,False
