participant_id,scenario,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income
A10000_07683,duplicate_group,3.1,2.7,2001.0,5.5,148402.0
A10000_07684,duplicate_group,2.2,5.9,2001.0,0.5,126272.0
A10000_07685,duplicate_group,9.7,7.2,2001.0,7.5,138250.0
A10000_07686,duplicate_group,2.9,4.3,2001.0,3.3,128527.0
A10000_07687,duplicate_group,4.4,4.2,2001.0,1.9,97373.0
A10000_07688,duplicate_group,2.7,6.7,2001.0,6.6,154821.0
A10000_07689,duplicate_group,19.8,5.7,1150.0,11.8,45978.0
A10000_07690,duplicate_group,4.3,7.2,2001.0,9.1,152824.0
A10000_07691,duplicate_group,4.0,3.5,2001.0,1.8,128536.0
A10000_07692,duplicate_group,11.7,4.5,705.0,2.8,55027.0
A10000_07693,duplicate_group,3.6,4.9,2001.0,0.9,97879.0
A10000_07694,duplicate_group,2.4,3.4,2001.0,9.0,125194.0
A10000_07695,duplicate_group,5.2,10.4,1002.0,8.1,100692.0
A10000_07696,duplicate_group,6.4,8.3,2001.0,7.5,101993.0
A10000_07697,duplicate_group,6.4,9.2,2001.0,24.0,120889.0
A10000_07698,duplicate_group,15.0,8.5,669.0,20.8,48684.0
A10000_07699,duplicate_group,4.0,3.5,2001.0,8.3,136289.0
A10000_07700,duplicate_group,1.9,4.8,2001.0,0.9,161286.0
A10000_07701,duplicate_group,6.5,11.2,2001.0,1.9,109509.0
A10000_07702,duplicate_group,1.6,4.9,2001.0,6.0,104779.0
A10000_07703,duplicate_group,2.1,7.7,2001.0,0.0,185147.0
A10000_07704,duplicate_group,4.7,7.5,2001.0,41.3,89239.0
A10000_07705,duplicate_group,3.3,4.5,2001.0,8.5,87351.0
A10000_07706,duplicate_group,1.5,3.5,2001.0,0.0,147917.0
A10000_07707,duplicate_group,2.5,5.5,2001.0,4.1,142361.0
A10000_07708,duplicate_group,23.5,7.6,897.0,9.3,43724.0
A10000_07709,duplicate_group,2.5,5.5,2001.0,4.8,121000.0
A10000_07710,duplicate_group,1.1,6.7,2001.0,9.3,146083.0
A10000_07711,duplicate_group,1.1,4.9,2001.0,3.4,134125.0
A10000_07712,duplicate_group,3.3,4.3,2001.0,3.1,123205.0
A10000_07713,duplicate_group,1.8,4.4,2001.0,4.1,150208.0
A10000_07714,duplicate_group,4.2,5.7,2001.0,7.6,135313.0
A10000_07715,duplicate_group,1.8,3.5,2001.0,9.9,120473.0
A10000_07716,duplicate_group,2.6,5.1,2001.0,1.7,142128.0
A10000_07717,duplicate_group,4.5,6.5,2001.0,2.3,136250.0
A10000_07718,duplicate_group,5.5,6.2,2001.0,3.3,106897.0
A10000_07719,duplicate_group,1.8,3.5,2001.0,9.9,120473.0
A10000_07720,duplicate_group,1.5,3.9,2001.0,4.2,158839.0
A10000_07721,duplicate_group,9.1,2.9,2001.0,10.4,128125.0
A10000_07722,duplicate_group,9.7,7.2,2001.0,7.5,138250.0
A10000_07723,duplicate_group,19.2,11.0,803.0,1.1,49906.0
A10000_07724,duplicate_group,2.2,5.6,2001.0,1.5,122976.0
A10000_07725,duplicate_group,1.3,4.8,2001.0,6.1,110521.0
A10000_07726,duplicate_group,2.1,7.0,2001.0,5.2,86382.0
A10000_07727,duplicate_group,2.2,3.8,2001.0,14.0,100851.0
A10000_07728,duplicate_group,3.6,8.5,2001.0,1.9,103375.0
A10000_07729,duplicate_group,1.2,3.3,2001.0,3.0,116184.0
A10000_07730,duplicate_group,4.1,2.5,2001.0,23.4,171406.0
A10000_07731,duplicate_group,3.6,8.5,2001.0,6.3,90375.0
A10000_07732,duplicate_group,19.2,11.0,803.0,5.6,41217.0
A10000_07733,duplicate_group,4.1,3.3,2001.0,3.8,136344.0
A10000_07734,duplicate_group,2.7,1.6,2001.0,21.3,185956.0
A10000_07735,duplicate_group,2.6,6.0,2001.0,52.1,118173.0
A10000_07736,duplicate_group,8.4,8.8,793.0,58.3,48450.0
A10000_07737,duplicate_group,4.1,6.5,2001.0,1.8,116705.0
A10000_07738,duplicate_group,6.4,9.2,2001.0,24.0,120889.0
A10000_07739,duplicate_group,2.7,3.6,2001.0,11.3,100018.0
A10000_07740,duplicate_group,11.9,6.3,1409.0,4.0,60703.0
A10000_07741,duplicate_group,4.3,7.2,2001.0,5.7,89600.0
A10000_07742,duplicate_group,0.7,7.1,2001.0,3.8,159432.0
A10000_07743,duplicate_group,5.6,5.4,2001.0,2.3,89308.0
A10000_07744,duplicate_group,1.8,4.1,2001.0,2.7,122500.0
A10000_07745,duplicate_group,2.2,4.6,2001.0,5.8,142431.0
A10000_07746,duplicate_group,0.3,9.4,2001.0,0.0,160742.0
A10000_07747,duplicate_group,2.5,5.5,2001.0,4.1,142361.0
A10000_07748,duplicate_group,9.5,5.6,773.0,12.1,66284.0
A10000_07749,duplicate_group,3.2,6.0,2001.0,0.0,119583.0
A10000_07750,duplicate_group,2.1,7.0,2001.0,5.2,86382.0
A10000_07751,duplicate_group,7.5,4.6,2001.0,4.6,102538.0
A10000_07752,duplicate_group,6.2,7.9,905.0,11.3,85878.0
A10000_07753,duplicate_group,4.1,6.0,2001.0,2.4,104839.0
A10000_07754,duplicate_group,23.5,7.6,897.0,13.4,43025.0
A10000_07755,duplicate_group,1.1,6.2,2001.0,2.8,108614.0
A10000_07756,duplicate_group,13.1,14.1,1132.0,7.4,40679.0
A10000_07757,duplicate_group,9.6,8.5,781.0,5.5,42099.0
A10000_07758,duplicate_group,3.5,5.2,2001.0,0.0,130385.0
A10000_07759,duplicate_group,3.2,7.1,2001.0,0.0,105848.0
A10000_07760,duplicate_group,5.7,8.1,2001.0,5.9,96447.0
A10000_07761,duplicate_group,9.3,5.8,822.0,7.4,61676.0
A10000_07762,duplicate_group,0.4,4.1,2001.0,1.8,145500.0
A10000_07763,duplicate_group,3.3,8.7,2001.0,12.2,143417.0
A10000_07764,duplicate_group,8.7,6.8,935.0,11.2,59714.0
A10000_07765,duplicate_group,2.2,9.0,2001.0,7.6,246875.0
A10000_07766,duplicate_group,1.9,5.5,2001.0,12.8,96542.0
A10000_07767,duplicate_group,2.3,3.4,2001.0,3.1,110921.0
A10000_07768,duplicate_group,2.3,3.9,2001.0,0.0,188750.0
A10000_07769,duplicate_group,5.0,5.2,2001.0,7.8,91510.0
A10000_07770,duplicate_group,2.3,3.4,2001.0,3.1,110921.0
A10000_07771,duplicate_group,4.0,7.5,2001.0,8.1,106250.0
A10000_07772,duplicate_group,3.3,3.8,2001.0,5.2,121350.0
A10000_07773,duplicate_group,8.4,8.8,793.0,6.9,49245.0
A10000_07774,duplicate_group,13.0,4.9,621.0,13.5,50000.0
A10000_07775,duplicate_group,1.6,4.9,2001.0,5.2,97936.0
A10000_07776,duplicate_group,15.5,6.7,595.0,10.1,45000.0
A10000_07777,duplicate_group,7.0,6.2,927.0,9.5,58848.0
A10000_07778,duplicate_group,7.5,9.3,1394.0,75.7,74519.0
A10000_07779,duplicate_group,16.7,7.3,591.0,7.4,38871.0
A10000_07780,duplicate_group,4.4,10.5,2001.0,1.9,142188.0
A10000_07781,duplicate_group,5.0,5.9,2001.0,17.9,212000.0
A10000_07782,duplicate_group,5.0,5.2,2001.0,7.8,91510.0
A10000_07783,duplicate_group,3.9,7.4,2001.0,1.8,120332.0
A10000_07784,duplicate_group,3.6,5.2,2001.0,16.0,157583.0
A10000_07785,duplicate_group,8.2,6.0,2001.0,13.2,187857.0
A10000_07786,duplicate_group,3.6,4.9,2001.0,0.9,97879.0
A10000_07787,duplicate_group,4.9,3.1,2001.0,12.8,133011.0
A10000_07788,duplicate_group,4.4,2.0,2001.0,7.0,104821.0
A10000_07789,duplicate_group,3.8,6.2,2001.0,6.2,117794.0
A10000_07790,duplicate_group,2.6,6.3,2001.0,2.4,154143.0
A10000_07791,duplicate_group,5.0,6.4,2001.0,10.3,108715.0
A10000_07792,duplicate_group,1.6,4.1,2001.0,5.9,104494.0
A10000_07793,duplicate_group,5.0,4.0,2001.0,5.9,165625.0
A10000_07794,duplicate_group,0.3,9.4,2001.0,3.1,99236.0
A10000_07795,duplicate_group,3.0,3.8,2001.0,0.0,160714.0
A10000_07796,duplicate_group,3.7,6.5,2001.0,2.2,110250.0
A10000_07797,duplicate_group,2.9,2.9,2001.0,4.4,111506.0
A10000_07798,duplicate_group,3.2,7.0,2001.0,6.3,111806.0
A10000_07799,duplicate_group,1.9,4.8,2001.0,0.9,161286.0
A10000_07800,duplicate_group,3.7,4.5,2001.0,1.7,108135.0
A10000_07801,perturbed_pm2,9.7,7.1,777.0,6.7,60398.0
A10000_07802,perturbed_pm2,16.7,15.4,1099.0,13.5,53971.0
A10000_07803,perturbed_pm2,9.3,9.7,846.0,3.2,40743.0
A10000_07804,perturbed_pm2,35.7,17.2,986.0,6.4,24861.0
A10000_07805,perturbed_pm2,30.9,22.0,835.0,6.3,33889.0
A10000_07806,perturbed_pm2,16.4,9.4,631.0,9.3,44238.0
A10000_07807,perturbed_pm2,13.2,6.4,810.0,9.1,47817.0
A10000_07808,perturbed_pm2,4.4,6.9,594.0,1.1,87432.0
A10000_07809,perturbed_pm2,13.4,5.6,1373.0,9.2,55854.0
A10000_07810,perturbed_pm2,13.4,10.6,804.0,8.2,38462.0
A10000_07811,perturbed_pm2,9.2,9.6,929.0,61.6,52604.0
A10000_07812,perturbed_pm2,13.5,9.3,833.0,4.5,69231.0
A10000_07813,perturbed_pm2,11.8,9.1,2001.0,0.0,88594.0
A10000_07814,perturbed_pm2,10.9,13.6,903.0,5.5,52569.0
A10000_07815,perturbed_pm2,16.7,16.0,754.0,19.8,63681.0
A10000_07816,perturbed_pm2,15.1,12.3,838.0,15.7,45160.0
A10000_07817,perturbed_pm2,9.2,7.9,1857.0,6.8,65887.0
A10000_07818,perturbed_pm2,20.0,16.1,772.0,23.4,34000.0
A10000_07819,perturbed_pm2,12.3,3.0,629.0,18.1,50764.0
A10000_07820,perturbed_pm2,14.8,16.5,1034.0,5.1,52197.0
A10000_07821,perturbed_pm2,14.4,6.6,738.0,11.8,53955.0
A10000_07822,perturbed_pm2,6.9,7.7,2001.0,23.4,178795.0
A10000_07823,perturbed_pm2,11.7,5.7,1498.0,6.2,64035.0
A10000_07824,perturbed_pm2,22.9,12.9,594.0,8.2,37887.0
A10000_07825,perturbed_pm2,11.2,8.7,2001.0,9.9,72679.0
A10000_07826,perturbed_pm2,4.0,7.5,1285.0,0.7,85670.0
A10000_07827,perturbed_pm2,11.3,7.6,1111.0,24.0,46174.0
A10000_07828,perturbed_pm2,10.8,7.8,1275.0,3.6,54891.0
A10000_07829,perturbed_pm2,5.9,6.5,630.0,7.2,75701.0
A10000_07830,perturbed_pm2,0.0,1.9,2001.0,6.6,250001.0
A10000_07831,perturbed_pm2,8.2,13.4,1110.0,17.6,47170.0
A10000_07832,perturbed_pm2,8.5,8.8,720.0,14.9,55781.0
A10000_07833,perturbed_pm2,10.9,9.2,845.0,14.3,49413.0
A10000_07834,perturbed_pm2,28.0,7.9,1396.0,3.1,60429.0
A10000_07835,perturbed_pm2,8.0,8.3,871.0,7.7,66154.0
A10000_07836,perturbed_pm2,21.6,10.2,779.0,11.0,42621.0
A10000_07837,perturbed_pm2,38.4,8.8,761.0,20.9,26012.0
A10000_07838,perturbed_pm2,9.1,11.3,883.0,18.4,50361.0
A10000_07839,perturbed_pm2,0.2,7.3,2001.0,1.7,151836.0
A10000_07840,perturbed_pm2,22.8,5.8,603.0,17.9,32188.0
A10000_07841,perturbed_pm2,13.8,10.3,590.0,11.5,47679.0
A10000_07842,perturbed_pm2,5.4,3.6,876.0,41.4,72725.0
A10000_07843,perturbed_pm2,20.7,12.0,569.0,10.6,39474.0
A10000_07844,perturbed_pm2,10.7,8.8,1510.0,11.3,91216.0
A10000_07845,perturbed_pm2,26.6,4.9,997.0,3.1,33750.0
A10000_07846,perturbed_pm2,29.4,11.3,559.0,23.0,31383.0
A10000_07847,perturbed_pm2,9.7,1.6,1112.0,75.4,42895.0
A10000_07848,perturbed_pm2,1.3,0.7,1889.0,0.0,161579.0
A10000_07849,perturbed_pm2,5.9,7.4,746.0,33.7,59118.0
A10000_07850,perturbed_pm2,11.3,4.3,1305.0,16.4,74727.0
A10000_07851,perturbed_pm2,2.3,5.4,1463.0,3.9,97805.0
A10000_07852,perturbed_pm2,45.7,17.1,1000.0,12.2,22925.0
A10000_07853,perturbed_pm2,16.1,6.4,873.0,8.1,38036.0
A10000_07854,perturbed_pm2,5.9,7.9,1390.0,3.6,71875.0
A10000_07855,perturbed_pm2,6.7,1.9,760.0,4.8,58636.0
A10000_07856,perturbed_pm2,5.6,5.8,1083.0,4.9,75000.0
A10000_07857,perturbed_pm2,4.1,8.2,2001.0,3.5,113836.0
A10000_07858,perturbed_pm2,8.1,5.4,1028.0,3.6,52324.0
A10000_07859,perturbed_pm2,10.0,11.9,788.0,3.3,55735.0
A10000_07860,perturbed_pm2,37.2,7.8,669.0,14.1,38271.0
A10000_07861,perturbed_pm2,9.9,6.5,1304.0,96.2,82500.0
A10000_07862,perturbed_pm2,37.0,21.7,696.0,8.3,33110.0
A10000_07863,perturbed_pm2,14.3,6.1,781.0,22.4,41728.0
A10000_07864,perturbed_pm2,74.0,12.1,1363.0,0.0,22955.0
A10000_07865,perturbed_pm2,6.1,17.3,1403.0,9.2,54094.0
A10000_07866,perturbed_pm2,13.2,0.4,939.0,9.2,47459.0
A10000_07867,perturbed_pm2,8.8,9.8,991.0,0.0,77468.0
A10000_07868,perturbed_pm2,40.0,9.9,1196.0,23.2,44612.0
A10000_07869,perturbed_pm2,9.4,5.6,1100.0,18.8,44000.0
A10000_07870,perturbed_pm2,6.0,3.9,1451.0,7.5,74250.0
A10000_07871,perturbed_pm2,28.9,18.7,1000.0,10.7,48942.0
A10000_07872,perturbed_pm2,41.2,9.9,1286.0,16.7,35500.0
A10000_07873,perturbed_pm2,3.8,2.5,1708.0,3.6,126371.0
A10000_07874,perturbed_pm2,2.5,8.3,834.0,6.5,103333.0
A10000_07875,perturbed_pm2,9.6,4.1,867.0,3.4,50168.0
A10000_07876,perturbed_pm2,31.4,13.2,540.0,16.0,23799.0
A10000_07877,perturbed_pm2,15.9,6.2,703.0,6.6,58269.0
A10000_07878,perturbed_pm2,19.3,9.9,448.0,20.1,34773.0
A10000_07879,perturbed_pm2,11.1,14.0,994.0,25.4,40438.0
A10000_07880,perturbed_pm2,15.2,7.8,919.0,8.2,47114.0
A10000_07881,perturbed_pm2,14.9,16.3,821.0,3.1,48095.0
A10000_07882,perturbed_pm2,17.0,9.3,826.0,23.3,35417.0
A10000_07883,perturbed_pm2,19.7,19.8,607.0,26.2,38636.0
A10000_07884,perturbed_pm2,9.3,7.8,2001.0,0.0,114714.0
A10000_07885,perturbed_pm2,34.9,8.5,654.0,20.0,32475.0
A10000_07886,perturbed_pm2,17.9,8.3,733.0,13.3,58059.0
A10000_07887,perturbed_pm2,10.8,6.6,955.0,11.1,58577.0
A10000_07888,perturbed_pm2,15.4,6.6,780.0,11.0,54125.0
A10000_07889,perturbed_pm2,1.5,9.8,1159.0,20.2,51719.0
A10000_07890,perturbed_pm2,11.6,5.3,593.0,4.7,51937.0
A10000_07891,perturbed_pm2,15.2,13.5,915.0,7.7,43512.0
A10000_07892,perturbed_pm2,2.3,6.1,1216.0,0.0,73648.0
A10000_07893,perturbed_pm2,12.0,8.7,1033.0,5.3,65069.0
A10000_07894,perturbed_pm2,9.4,5.0,1356.0,11.2,72361.0
A10000_07895,perturbed_pm2,26.5,11.9,752.0,12.7,35546.0
A10000_07896,perturbed_pm2,0.0,6.4,1275.0,6.4,98546.0
A10000_07897,perturbed_pm2,1.4,1.3,1212.0,10.1,75208.0
A10000_07898,perturbed_pm2,32.1,15.3,999.0,4.3,32261.0
A10000_07899,perturbed_pm2,9.1,8.6,722.0,13.0,58690.0
A10000_07900,perturbed_pm2,3.9,7.4,694.0,4.2,71750.0
A10000_07901,perturbed_pm2,7.9,10.1,1493.0,6.8,66870.0
A10000_07902,perturbed_pm2,26.0,13.2,567.0,14.5,32348.0
A10000_07903,perturbed_pm2,13.3,5.1,892.0,6.9,50227.0
A10000_07904,perturbed_pm2,27.6,7.8,1353.0,7.9,48897.0
A10000_07905,perturbed_pm2,37.9,10.5,878.0,8.8,36023.0
A10000_07906,perturbed_pm2,20.5,3.6,505.0,18.5,43000.0
A10000_07907,perturbed_pm2,18.2,13.9,764.0,10.7,45604.0
A10000_07908,perturbed_pm2,46.1,18.0,1076.0,9.2,25085.0
A10000_07909,perturbed_pm2,5.2,3.7,995.0,11.2,61838.0
A10000_07910,perturbed_pm2,4.6,4.1,890.0,6.8,50082.0
A10000_07911,perturbed_pm2,12.7,4.9,1365.0,3.0,59286.0
A10000_07912,perturbed_pm2,14.4,5.2,730.0,9.0,62409.0
A10000_07913,perturbed_pm2,3.0,3.3,1260.0,8.5,102125.0
A10000_07914,perturbed_pm2,7.6,8.0,863.0,2.3,57139.0
A10000_07915,perturbed_pm2,49.1,22.0,1005.0,7.7,26589.0
A10000_07916,perturbed_pm2,16.4,11.2,1022.0,7.8,54765.0
A10000_07917,perturbed_pm2,29.9,15.0,825.0,13.9,33328.0
A10000_07918,perturbed_pm2,8.6,12.2,1233.0,16.9,83313.0
A10000_07919,perturbed_pm2,37.9,11.5,619.0,28.2,22298.0
A10000_07920,perturbed_pm2,5.8,10.5,1771.0,2.0,111563.0
A10000_07921,perturbed_pm2,1.8,8.5,1891.0,0.5,131224.0
A10000_07922,perturbed_pm2,22.3,3.8,702.0,12.6,47868.0
A10000_07923,perturbed_pm2,12.1,6.6,879.0,4.2,81063.0
A10000_07924,perturbed_pm2,23.1,5.4,738.0,23.9,38261.0
A10000_07925,perturbed_pm2,20.4,8.3,1599.0,10.3,82404.0
A10000_07926,perturbed_pm2,5.8,10.3,1213.0,5.5,73125.0
A10000_07927,perturbed_pm2,24.9,13.9,359.0,42.6,34016.0
A10000_07928,perturbed_pm2,4.7,4.0,1945.0,26.7,101458.0
A10000_07929,perturbed_pm2,11.0,0.0,978.0,17.3,44638.0
A10000_07930,perturbed_pm2,9.2,7.0,916.0,5.3,54565.0
A10000_07931,perturbed_pm2,13.7,6.1,641.0,5.3,49153.0
A10000_07932,perturbed_pm2,7.1,6.3,763.0,39.4,51860.0
A10000_07933,perturbed_pm2,36.6,15.7,979.0,24.3,38231.0
A10000_07934,perturbed_pm2,13.7,4.6,1026.0,8.3,53464.0
A10000_07935,perturbed_pm2,43.4,12.9,873.0,20.9,30272.0
A10000_07936,perturbed_pm2,14.3,6.7,1294.0,10.3,75781.0
A10000_07937,perturbed_pm2,15.8,6.3,441.0,14.4,40714.0
A10000_07938,perturbed_pm2,11.9,12.6,711.0,3.6,74551.0
A10000_07939,perturbed_pm2,8.8,3.7,531.0,14.0,46063.0
A10000_07940,perturbed_pm2,11.2,7.4,684.0,12.5,47083.0
A10000_07941,perturbed_pm2,8.9,9.2,941.0,4.7,66538.0
A10000_07942,perturbed_pm2,32.5,16.6,932.0,4.3,29125.0
A10000_07943,perturbed_pm2,18.0,11.6,827.0,2.9,48995.0
A10000_07944,perturbed_pm2,19.0,10.7,627.0,18.8,43117.0
A10000_07945,perturbed_pm2,11.8,1.0,912.0,23.8,51528.0
A10000_07946,perturbed_pm2,13.2,11.4,823.0,13.6,48342.0
A10000_07947,perturbed_pm2,11.3,9.2,1166.0,7.8,52500.0
A10000_07948,perturbed_pm2,16.5,10.0,702.0,42.1,45350.0
A10000_07949,perturbed_pm2,42.4,11.1,666.0,13.5,34228.0
A10000_07950,perturbed_pm2,20.7,4.1,905.0,22.0,55121.0
A10000_07951,perturbed_pm2,3.8,10.0,492.0,4.5,53224.0
A10000_07952,perturbed_pm2,15.0,12.8,732.0,18.7,37417.0
A10000_07953,perturbed_pm2,39.9,12.6,595.0,20.6,29706.0
A10000_07954,perturbed_pm2,7.4,10.7,1803.0,6.4,94741.0
A10000_07955,perturbed_pm2,8.5,9.7,544.0,0.0,81279.0
A10000_07956,perturbed_pm2,17.8,19.5,1236.0,29.1,42161.0
A10000_07957,perturbed_pm2,21.4,17.1,1188.0,15.6,44025.0
A10000_07958,perturbed_pm2,17.9,6.0,854.0,12.7,41706.0
A10000_07959,perturbed_pm2,36.0,7.1,1963.0,15.0,109821.0
A10000_07960,perturbed_pm2,22.3,4.7,581.0,11.3,41389.0
A10000_07961,perturbed_pm2,16.4,11.6,643.0,11.3,46458.0
A10000_07962,perturbed_pm2,6.3,6.4,1020.0,1.8,67711.0
A10000_07963,perturbed_pm2,3.8,3.6,1769.0,1.3,105425.0
A10000_07964,perturbed_pm2,15.1,5.2,639.0,11.3,53802.0
A10000_07965,perturbed_pm2,13.6,14.6,635.0,11.8,40745.0
A10000_07966,perturbed_pm2,14.9,13.8,734.0,8.4,36754.0
A10000_07967,perturbed_pm2,14.0,11.1,1312.0,9.9,57788.0
A10000_07968,perturbed_pm2,0.0,4.6,1031.0,7.2,163839.0
A10000_07969,perturbed_pm2,13.3,9.1,387.0,17.0,45000.0
A10000_07970,perturbed_pm2,8.6,5.7,1135.0,4.4,75000.0
A10000_07971,perturbed_pm2,24.2,15.2,1005.0,12.3,47543.0
A10000_07972,perturbed_pm2,23.0,16.2,864.0,14.3,36000.0
A10000_07973,perturbed_pm2,6.7,5.1,1086.0,14.8,78646.0
A10000_07974,perturbed_pm2,17.9,7.3,2001.0,16.3,100278.0
A10000_07975,perturbed_pm2,53.5,32.9,645.0,23.5,17034.0
A10000_07976,perturbed_pm2,4.3,5.5,670.0,7.6,68125.0
A10000_07977,perturbed_pm2,22.1,11.1,573.0,9.2,42021.0
A10000_07978,perturbed_pm2,8.4,2.9,700.0,3.6,55702.0
A10000_07979,perturbed_pm2,11.7,10.7,750.0,9.0,45313.0
A10000_07980,perturbed_pm2,2.3,6.4,2001.0,5.3,80839.0
A10000_07981,perturbed_pm2,40.8,23.0,909.0,14.5,33247.0
A10000_07982,perturbed_pm2,22.9,7.5,742.0,32.5,36937.0
A10000_07983,perturbed_pm2,31.4,16.6,1060.0,12.7,34949.0
A10000_07984,perturbed_pm2,6.3,0.5,934.0,4.5,71683.0
A10000_07985,perturbed_pm2,32.4,19.5,836.0,25.8,25781.0
A10000_07986,perturbed_pm2,28.6,7.4,540.0,26.5,34460.0
A10000_07987,perturbed_pm2,18.1,15.2,985.0,9.5,48593.0
A10000_07988,perturbed_pm2,22.5,6.0,413.0,30.9,29902.0
A10000_07989,perturbed_pm2,18.2,11.4,1104.0,10.7,44417.0
A10000_07990,perturbed_pm2,40.5,17.7,587.0,15.2,27772.0
A10000_07991,perturbed_pm2,19.6,3.3,1149.0,6.1,60823.0
A10000_07992,perturbed_pm2,15.9,15.0,1679.0,9.9,49926.0
A10000_07993,perturbed_pm2,55.6,8.8,1248.0,0.0,29705.0
A10000_07994,perturbed_pm2,15.0,7.0,698.0,7.3,44589.0
A10000_07995,perturbed_pm2,26.7,19.8,630.0,6.3,39063.0
A10000_07996,perturbed_pm2,21.1,13.2,898.0,17.7,29688.0
A10000_07997,perturbed_pm2,7.7,11.7,989.0,8.2,68648.0
A10000_07998,perturbed_pm2,9.5,12.2,778.0,35.0,54524.0
A10000_07999,perturbed_pm2,17.6,8.0,959.0,7.4,32458.0
A10000_08000,perturbed_pm2,25.9,13.0,615.0,8.1,29986.0
A10000_08001,perturbed_pm2,9.1,6.6,479.0,48.9,49095.0
A10000_08002,perturbed_pm2,29.7,14.3,873.0,20.3,37083.0
A10000_08003,perturbed_pm2,3.6,8.1,1145.0,9.1,92122.0
A10000_08004,perturbed_pm2,11.5,4.4,657.0,9.1,53750.0
A10000_08005,perturbed_pm2,13.0,5.3,1197.0,12.0,73033.0
A10000_08006,perturbed_pm2,16.8,12.4,1526.0,3.8,59587.0
A10000_08007,perturbed_pm2,2.0,4.5,1311.0,7.8,92251.0
A10000_08008,perturbed_pm2,12.1,6.6,735.0,8.9,42361.0
A10000_08009,perturbed_pm2,42.8,26.7,587.0,24.7,23045.0
A10000_08010,perturbed_pm2,9.1,11.2,1211.0,1.5,62933.0
A10000_08011,perturbed_pm2,5.8,1.5,887.0,7.7,86106.0
A10000_08012,perturbed_pm2,9.6,6.8,1333.0,3.5,69245.0
A10000_08013,perturbed_pm2,16.0,17.1,613.0,10.9,48704.0
A10000_08014,perturbed_pm2,10.7,7.3,1137.0,4.8,67113.0
A10000_08015,perturbed_pm2,11.0,8.9,1183.0,2.8,75216.0
A10000_08016,perturbed_pm2,21.3,7.1,952.0,18.2,44495.0
A10000_08017,perturbed_pm2,28.2,8.8,562.0,10.8,34209.0
A10000_08018,perturbed_pm2,54.7,18.1,1128.0,2.8,20263.0
A10000_08019,perturbed_pm2,17.2,9.9,615.0,15.8,43940.0
A10000_08020,perturbed_pm2,5.0,15.9,2001.0,4.8,95521.0
A10000_08021,perturbed_pm2,15.7,5.0,621.0,18.5,39516.0
A10000_08022,perturbed_pm2,4.9,4.8,1347.0,6.0,88705.0
A10000_08023,perturbed_pm2,16.8,4.9,569.0,10.4,45223.0
A10000_08024,perturbed_pm2,22.9,19.2,696.0,18.7,35256.0
A10000_08025,perturbed_pm2,6.1,3.4,1281.0,5.2,66630.0
A10000_08026,perturbed_pm2,3.1,2.4,2001.0,2.1,153614.0
A10000_08027,perturbed_pm2,43.2,18.5,962.0,14.8,32911.0
A10000_08028,perturbed_pm2,51.3,19.7,465.0,6.0,18976.0
A10000_08029,perturbed_pm2,14.0,4.2,555.0,3.0,37647.0
A10000_08030,perturbed_pm2,17.8,12.1,899.0,12.7,33240.0
A10000_08031,perturbed_pm2,0.0,0.0,788.0,54.1,101667.0
A10000_08032,perturbed_pm2,41.3,15.9,1090.0,1.0,31170.0
A10000_08033,perturbed_pm2,17.2,6.5,699.0,9.1,34837.0
A10000_08034,perturbed_pm2,29.7,12.2,901.0,9.1,39564.0
A10000_08035,perturbed_pm2,36.7,12.7,439.0,11.5,23832.0
A10000_08036,perturbed_pm2,7.0,7.7,730.0,44.2,40461.0
A10000_08037,perturbed_pm2,9.5,4.6,2001.0,2.3,83281.0
A10000_08038,perturbed_pm2,16.4,9.4,635.0,18.4,41930.0
A10000_08039,perturbed_pm2,0.0,6.0,630.0,2.0,89167.0
A10000_08040,perturbed_pm2,23.2,11.7,630.0,7.7,42563.0
A10000_08041,perturbed_pm2,8.0,4.6,1396.0,8.0,72250.0
A10000_08042,perturbed_pm2,16.6,12.3,838.0,12.4,43668.0
A10000_08043,perturbed_pm2,21.5,11.5,1069.0,7.8,56568.0
A10000_08044,perturbed_pm2,11.4,8.2,1692.0,6.6,84281.0
A10000_08045,perturbed_pm2,23.4,9.0,1081.0,10.2,44224.0
A10000_08046,perturbed_pm2,10.7,7.6,2001.0,5.9,97664.0
A10000_08047,perturbed_pm2,9.9,8.5,653.0,7.1,55330.0
A10000_08048,perturbed_pm2,21.0,6.8,734.0,7.5,35702.0
A10000_08049,perturbed_pm2,17.4,4.1,394.0,10.5,42141.0
A10000_08050,perturbed_pm2,7.5,0.8,895.0,4.1,53766.0
A10000_08051,perturbed_pm2,23.1,15.9,836.0,11.4,44201.0
A10000_08052,perturbed_pm2,2.5,8.4,923.0,2.1,132708.0
A10000_08053,perturbed_pm2,9.2,2.4,1532.0,6.0,84091.0
A10000_08054,perturbed_pm2,2.1,4.8,1414.0,4.2,97941.0
A10000_08055,perturbed_pm2,9.4,8.6,683.0,13.1,53343.0
A10000_08056,perturbed_pm2,6.4,6.4,1770.0,0.6,114423.0
A10000_08057,perturbed_pm2,19.0,22.6,1426.0,3.9,61842.0
A10000_08058,perturbed_pm2,15.2,11.0,1303.0,7.3,42868.0
A10000_08059,perturbed_pm2,9.5,8.1,1024.0,5.8,41906.0
A10000_08060,perturbed_pm2,5.7,7.3,857.0,5.1,70781.0
