participant_id,true_tract_geoid,scenario
A10000_07932,18087970600,perturbed_pm2
A10000_07933,12071050400,perturbed_pm2
A10000_07934,47125102001,perturbed_pm2
A10000_07935,13121004300,perturbed_pm2
A10000_07936,13113140208,perturbed_pm2
A10000_07937,17135957300,perturbed_pm2
A10000_07938,41051006801,perturbed_pm2
A10000_07939,29005950200,perturbed_pm2
A10000_07940,21195930200,perturbed_pm2
A10000_07941,34015501206,perturbed_pm2
A10000_07942,27123031900,perturbed_pm2
A10000_07943,26149040500,perturbed_pm2
A10000_07944,55123960500,perturbed_pm2
A10000_07945,40045952800,perturbed_pm2
A10000_07946,26125145400,perturbed_pm2
A10000_07947,34039035200,perturbed_pm2
A10000_07948,08105977000,perturbed_pm2
A10000_07949,04013109102,perturbed_pm2
A10000_07950,04003001701,perturbed_pm2
A10000_07951,39151713202,perturbed_pm2
A10000_07952,12103025603,perturbed_pm2
A10000_07953,48451000700,perturbed_pm2
A10000_07954,06077005210,perturbed_pm2
A10000_07955,49005000701,perturbed_pm2
A10000_07956,34001013202,perturbed_pm2
A10000_07957,37085071402,perturbed_pm2
A10000_07958,12119910100,perturbed_pm2
A10000_07959,36047001300,perturbed_pm2
A10000_07960,19087970300,perturbed_pm2
A10000_07961,51191010402,perturbed_pm2
A10000_07962,08001008543,perturbed_pm2
A10000_07963,51153901228,perturbed_pm2
A10000_07964,05115950900,perturbed_pm2
A10000_07965,37153970100,perturbed_pm2
A10000_07966,45045001810,perturbed_pm2
A10000_07967,24003750201,perturbed_pm2
A10000_07968,08035014135,perturbed_pm2
A10000_07969,17047957000,perturbed_pm2
A10000_07970,08123002103,perturbed_pm2
A10000_07971,06065041407,perturbed_pm2
A10000_07972,26065000100,perturbed_pm2
A10000_07973,47093005905,perturbed_pm2
A10000_07974,25025030300,perturbed_pm2
A10000_07975,01073003200,perturbed_pm2
A10000_07976,27157490400,perturbed_pm2
A10000_07977,26111291700,perturbed_pm2
A10000_07978,48303001705,perturbed_pm2
A10000_07979,55139003000,perturbed_pm2
A10000_07980,40143007631,perturbed_pm2
A10000_07981,06065030501,perturbed_pm2
A10000_07982,12071000402,perturbed_pm2
A10000_07983,11001008903,perturbed_pm2
A10000_07984,19153011112,perturbed_pm2
A10000_07985,29510110100,perturbed_pm2
A10000_07986,37185950200,perturbed_pm2
A10000_07987,10003015200,perturbed_pm2
A10000_07988,05101180200,perturbed_pm2
A10000_07989,04013218200,perturbed_pm2
A10000_07990,25005651900,perturbed_pm2
A10000_07991,48157671100,perturbed_pm2
A10000_07992,06079011501,perturbed_pm2
A10000_07993,36087011505,perturbed_pm2
A10000_07994,05085020204,perturbed_pm2
A10000_07995,48029162001,perturbed_pm2
A10000_07996,42101002000,perturbed_pm2
A10000_07997,18089043401,perturbed_pm2
A10000_07998,12101031605,perturbed_pm2
A10000_07999,12057011906,perturbed_pm2
A10000_08000,26155030800,perturbed_pm2
A10000_08001,30105940600,perturbed_pm2
A10000_08002,12103021800,perturbed_pm2
A10000_08003,42045410800,perturbed_pm2
A10000_08004,40111000500,perturbed_pm2
A10000_08005,24013501002,perturbed_pm2
A10000_08006,06071002015,perturbed_pm2
A10000_08007,48439113921,perturbed_pm2
A10000_08008,29097011200,perturbed_pm2
A10000_08009,26121000500,perturbed_pm2
A10000_08010,12086018600,perturbed_pm2
A10000_08011,40109106402,perturbed_pm2
A10000_08012,48453002426,perturbed_pm2
A10000_08013,39155933700,perturbed_pm2
A10000_08014,33011010400,perturbed_pm2
A10000_08015,34031154002,perturbed_pm2
A10000_08016,04005000900,perturbed_pm2
A10000_08017,01043964800,perturbed_pm2
A10000_08018,36005023704,perturbed_pm2
A10000_08019,47077975000,perturbed_pm2
A10000_08020,06065043218,perturbed_pm2
A10000_08021,48161000400,perturbed_pm2
A10000_08022,41005020501,perturbed_pm2
A10000_08023,19069360200,perturbed_pm2
A10000_08024,20173003900,perturbed_pm2
A10000_08025,48113017814,perturbed_pm2
A10000_08026,13117130612,perturbed_pm2
A10000_08027,26081003700,perturbed_pm2
A10000_08028,25013811400,perturbed_pm2
A10000_08029,27153790600,perturbed_pm2
A10000_08030,12115001000,perturbed_pm2
A10000_08031,53053072906,perturbed_pm2
A10000_08032,06053000701,perturbed_pm2
A10000_08033,39099801400,perturbed_pm2
A10000_08034,34039030600,perturbed_pm2
A10000_08035,21109960100,perturbed_pm2
A10000_08036,55125950700,perturbed_pm2
A10000_08037,36081061602,perturbed_pm2
A10000_08038,26151970300,perturbed_pm2
A10000_08039,29183311145,perturbed_pm2
A10000_08040,45015020503,perturbed_pm2
A10000_08041,47149040808,perturbed_pm2
A10000_08042,39005970300,perturbed_pm2
A10000_08043,48257050400,perturbed_pm2
A10000_08044,15003006802,perturbed_pm2
A10000_08045,08013012511,perturbed_pm2
A10000_08046,06037408624,perturbed_pm2
A10000_08047,21111012106,perturbed_pm2
A10000_08048,39155921300,perturbed_pm2
A10000_08049,48061012002,perturbed_pm2
A10000_08050,51165011500,perturbed_pm2
A10000_08051,26099261100,perturbed_pm2
A10000_08052,36067015202,perturbed_pm2
A10000_08053,42029300600,perturbed_pm2
A10000_08054,53033002400,perturbed_pm2
A10000_08055,55005000900,perturbed_pm2
A10000_08056,53053070307,perturbed_pm2
A10000_08057,36005036800,perturbed_pm2
A10000_08058,06073013103,perturbed_pm2
A10000_08059,24005402404,perturbed_pm2
A10000_08060,31153010103,perturbed_pm2
A10000_08061,51041100818,perturbed_pm2
A10000_08062,36081100802,perturbed_pm2
A10000_08063,28087001100,perturbed_pm2
A10000_08064,12101032010,perturbed_pm2
A10000_08065,48485011300,perturbed_pm2
A10000_08066,09001020800,perturbed_pm2
A10000_08067,06113010201,perturbed_pm2
A10000_08068,48141000111,perturbed_pm2
A10000_08069,01073013801,perturbed_pm2
A10000_08070,34023007704,perturbed_pm2
A10000_08071,49057201301,perturbed_pm2
A10000_08072,29510113500,perturbed_pm2
A10000_08073,51041100933,perturbed_pm2
A10000_08074,06037208904,perturbed_pm2
A10000_08075,48439113633,perturbed_pm2
A10000_08076,18013974800,perturbed_pm2
A10000_08077,35001000712,perturbed_pm2
A10000_08078,36047005602,perturbed_pm2
A10000_08079,48349970300,perturbed_pm2
A10000_08080,53003960200,perturbed_pm2
A10000_08081,42045408700,perturbed_pm2
A10000_08082,21187970300,perturbed_pm2
A10000_08083,51059431001,perturbed_pm2
A10000_08084,36081027100,perturbed_pm2
A10000_08085,06073008348,perturbed_pm2
A10000_08086,53025010300,perturbed_pm2
A10000_08087,47157021732,perturbed_pm2
A10000_08088,21213970400,perturbed_pm2
A10000_08089,36033950501,perturbed_pm2
A10000_08090,51013103401,perturbed_pm2
A10000_08091,48245000700,perturbed_pm2
A10000_08092,41033360600,perturbed_pm2
A10000_08093,36055013508,perturbed_pm2
A10000_08094,12099007603,perturbed_pm2
A10000_08095,28049002700,perturbed_pm2
A10000_08096,36055014102,perturbed_pm2
A10000_08097,48113019501,perturbed_pm2
A10000_08098,06037533503,perturbed_pm2
A10000_08099,01009050601,perturbed_pm2
A10000_08100,12071040119,perturbed_pm2
A10000_08101,09009141500,perturbed_pm2
A10000_08102,51155210202,perturbed_pm2
A10000_08103,53041970100,perturbed_pm2
A10000_08104,17031140601,perturbed_pm2
A10000_08105,53053070205,perturbed_pm2
A10000_08106,13205090100,perturbed_pm2
A10000_08107,25017373500,perturbed_pm2
A10000_08108,27089080400,perturbed_pm2
A10000_08109,06037192001,perturbed_pm2
A10000_08110,17199020500,perturbed_pm2
A10000_08111,36059304002,perturbed_pm2
A10000_08112,22121020300,perturbed_pm2
A10000_08113,06073003109,perturbed_pm2
A10000_08114,36105952300,perturbed_pm2
A10000_08115,19003950200,perturbed_pm2
A10000_08116,46121940100,perturbed_pm2
A10000_08117,20173009509,perturbed_pm2
A10000_08118,55113100700,perturbed_pm2
A10000_08119,32003003409,perturbed_pm2
A10000_08120,12035060209,perturbed_pm2
A10000_08121,36091062509,perturbed_pm2
A10000_08122,28047003205,perturbed_pm2
A10000_08123,28071950503,perturbed_pm2
A10000_08124,12057013305,perturbed_pm2
A10000_08125,12099008002,perturbed_pm2
A10000_08126,38093967800,perturbed_pm2
A10000_08127,48201552103,perturbed_pm2
A10000_08128,31047968200,perturbed_pm2
A10000_08129,26025003600,perturbed_pm2
A10000_08130,48053960100,perturbed_pm2
A10000_08131,06013302008,perturbed_pm2
A10000_08132,53061053509,perturbed_pm2
A10000_08133,39171950100,perturbed_pm2
A10000_08134,41039002904,perturbed_pm2
A10000_08135,37157040501,perturbed_pm2
A10000_08136,47149041700,perturbed_pm2
A10000_08137,04013422106,perturbed_pm2
A10000_08138,06073009703,perturbed_pm2
A10000_08139,06083000103,perturbed_pm2
A10000_08140,29095010702,perturbed_pm2
A10000_08141,05051011300,perturbed_pm2
A10000_08142,54055001300,perturbed_pm2
A10000_08143,06107001004,perturbed_pm2
A10000_08144,37159051101,perturbed_pm2
A10000_08145,06037267300,perturbed_pm2
A10000_08146,40131050604,perturbed_pm2
A10000_08147,04013105400,perturbed_pm2
A10000_08148,06037404600,perturbed_pm2
A10000_08149,21111011403,perturbed_pm2
A10000_08150,04013082002,perturbed_pm2
A10000_08151,40125500800,perturbed_pm2
A10000_08152,18051050300,perturbed_pm2
A10000_08153,36119014500,perturbed_pm2
A10000_08154,49035104400,perturbed_pm2
A10000_08155,37119001918,perturbed_pm2
A10000_08156,48167721600,perturbed_pm2
A10000_08157,26163587000,perturbed_pm2
A10000_08158,36027060301,perturbed_pm2
A10000_08159,04019004431,perturbed_pm2
A10000_08160,17015960600,perturbed_pm2
A10000_08161,27003050602,perturbed_pm2
A10000_08162,48201341501,perturbed_pm2
A10000_08163,36033950300,perturbed_pm2
A10000_08164,37111970901,perturbed_pm2
A10000_08165,25023541100,perturbed_pm2
A10000_08166,39095004701,perturbed_pm2
A10000_08167,26161423600,perturbed_pm2
A10000_08168,37089930600,perturbed_pm2
A10000_08169,21139040200,perturbed_pm2
A10000_08170,34033021600,perturbed_pm2
A10000_08171,34005702802,perturbed_pm2
A10000_08172,01089010100,perturbed_pm2
A10000_08173,20173010400,perturbed_pm2
A10000_08174,01017954400,perturbed_pm2
A10000_08175,39035106200,perturbed_pm2
A10000_08176,40143006000,perturbed_pm2
A10000_08177,06037214700,perturbed_pm2
A10000_08178,41057960400,perturbed_pm2
A10000_08179,05069000302,perturbed_pm2
A10000_08180,48201552900,perturbed_pm2
A10000_08181,06065043279,perturbed_pm2
A10000_08182,48029182106,perturbed_pm2
A10000_08183,06075025701,perturbed_pm2
A10000_08184,39079957800,perturbed_pm2
A10000_08185,06073017808,perturbed_pm2
A10000_08186,06037531201,perturbed_pm2
A10000_08187,56007968100,perturbed_pm2
A10000_08188,48029181731,perturbed_pm2
A10000_08189,26125194500,perturbed_pm2
A10000_08190,48141004319,perturbed_pm2
A10000_08191,12101033008,perturbed_pm2
A10000_08192,35001940700,perturbed_pm2
A10000_08193,48201410401,perturbed_pm2
A10000_08194,19013002902,perturbed_pm2
A10000_08195,06043000302,perturbed_pm2
A10000_08196,35045000702,perturbed_pm2
A10000_08197,47157009300,perturbed_pm2
A10000_08198,06081600402,perturbed_pm2
A10000_08199,42051263300,perturbed_pm2
A10000_08200,42101038700,perturbed_pm2
A10000_08201,09009167202,perturbed_pm2
A10000_08202,13077170802,perturbed_pm2
A10000_08203,32003003246,perturbed_pm2
A10000_08204,04013812300,perturbed_pm2
A10000_08205,36119000701,perturbed_pm2
A10000_08206,55133201404,perturbed_pm2
A10000_08207,53061052112,perturbed_pm2
A10000_08208,06073010010,perturbed_pm2
A10000_08209,26055551200,perturbed_pm2
A10000_08210,13071970900,perturbed_pm2
A10000_08211,24003750300,perturbed_pm2
A10000_08212,29207470500,perturbed_pm2
A10000_08213,19119950300,perturbed_pm2
A10000_08214,04027000502,perturbed_pm2
A10000_08215,12031011400,perturbed_pm2
A10000_08216,25025050400,perturbed_pm2
A10000_08217,41067031100,perturbed_pm2
A10000_08218,48141002600,perturbed_pm2
A10000_08219,37025041901,perturbed_pm2
A10000_08220,17097860104,perturbed_pm2
A10000_08221,47065011800,perturbed_pm2
A10000_08222,26077005501,perturbed_pm2
A10000_08223,06067003000,perturbed_pm2
A10000_08224,51610500200,perturbed_pm2
A10000_08225,36005003500,perturbed_pm2
A10000_08226,01111000500,perturbed_pm2
A10000_08227,36081028000,perturbed_pm2
A10000_08228,55009001300,perturbed_pm2
A10000_08229,19113001500,perturbed_pm2
A10000_08230,12029970101,perturbed_pm2
A10000_08231,18157001700,perturbed_pm2
A10000_08232,01051030702,perturbed_pm2
A10000_08233,42043023800,perturbed_pm2
A10000_08234,17143001300,perturbed_pm2
A10000_08235,08035014122,perturbed_pm2
A10000_08236,12127081900,perturbed_pm2
A10000_08237,36067015100,perturbed_pm2
A10000_08238,12057013407,perturbed_pm2
A10000_08239,01073011904,perturbed_pm2
A10000_08240,15003005600,perturbed_pm2
A10000_08241,46083010102,perturbed_pm2
A10000_08242,45045003005,perturbed_pm2
A10000_08243,18019050801,perturbed_pm2
A10000_08244,27053002200,perturbed_pm2
A10000_08245,35049001304,perturbed_pm2
A10000_08246,17031824006,perturbed_pm2
A10000_08247,40027201201,perturbed_pm2
A10000_08248,36019100400,perturbed_pm2
A10000_08249,39113021700,perturbed_pm2
A10000_08250,48113013626,perturbed_pm2
A10000_08251,06037620400,perturbed_pm2
A10000_08252,41065970300,perturbed_pm2
A10000_08253,35001000901,perturbed_pm2
A10000_08254,01009050200,perturbed_pm2
A10000_08255,08031001500,perturbed_pm2
A10000_08256,42075002300,perturbed_pm2
A10000_08257,36081145102,perturbed_pm2
A10000_08258,42017100805,perturbed_pm2
A10000_08259,29047022301,perturbed_pm2
A10000_08260,17091010601,perturbed_pm2
A10000_08261,39093050300,perturbed_pm2
A10000_08262,54085962300,perturbed_pm2
A10000_08263,17031835800,perturbed_pm2
A10000_08264,37183054211,perturbed_pm2
A10000_08265,48453001915,perturbed_pm2
A10000_08266,26005030200,perturbed_pm2
A10000_08267,21111007700,perturbed_pm2
A10000_08268,41067031403,perturbed_pm2
A10000_08269,36007012000,perturbed_pm2
A10000_08270,26163532600,perturbed_pm2
A10000_08271,42091204900,perturbed_pm2
A10000_08272,45083023802,perturbed_pm2
A10000_08273,36067011021,perturbed_pm2
A10000_08274,42017100408,perturbed_pm2
A10000_08275,12073002304,perturbed_pm2
A10000_08276,48113014128,perturbed_pm2
A10000_08277,09003510700,perturbed_pm2
A10000_08278,01043964400,perturbed_pm2
A10000_08279,12086008209,perturbed_pm2
A10000_08280,21197970100,perturbed_pm2
A10000_08281,26081014601,perturbed_pm2
A10000_08282,37129012008,perturbed_pm2
A10000_08283,36081011000,perturbed_pm2
A10000_08284,34005700505,perturbed_pm2
A10000_08285,41051010402,perturbed_pm2
A10000_08286,13091960200,perturbed_pm2
A10000_08287,47065011311,perturbed_pm2
A10000_08288,34037373200,perturbed_pm2
A10000_08289,48491020605,perturbed_pm2
A10000_08290,34035050704,perturbed_pm2
A10000_08291,06037143500,perturbed_pm2
A10000_08292,26163561600,perturbed_pm2
A10000_08293,05113950200,perturbed_pm2
A10000_08294,06073002202,perturbed_pm2
A10000_08295,17019010603,perturbed_pm2
A10000_08296,39049008730,perturbed_pm2
A10000_08297,42101038200,perturbed_pm2
A10000_08298,13317010302,perturbed_pm2
A10000_08299,15003009100,perturbed_pm2
A10000_08300,26163534700,perturbed_pm2
A10000_08301,48113007825,perturbed_pm2
A10000_08302,20177001800,perturbed_pm2
A10000_08303,04013319902,perturbed_pm2
A10000_08304,31055007435,perturbed_pm2
A10000_08305,54003971201,perturbed_pm2
A10000_08306,08123002208,perturbed_pm2
A10000_08307,01039961800,perturbed_pm2
A10000_08308,39049007951,perturbed_pm2
A10000_08309,12023110700,perturbed_pm2
A10000_08310,39023003101,perturbed_pm2
A10000_08311,42007603600,perturbed_pm2
A10000_08312,48493000404,perturbed_pm2
A10000_08313,13215001400,perturbed_pm2
A10000_08314,12095015901,perturbed_pm2
A10000_08315,06067988300,perturbed_pm2
A10000_08316,01021060700,perturbed_pm2
A10000_08317,12053041004,perturbed_pm2
A10000_08318,20173002700,perturbed_pm2
A10000_08319,37183052807,perturbed_pm2
A10000_08320,51550021200,perturbed_pm2
A10000_08321,34025811200,perturbed_pm2
A10000_08322,12011092000,perturbed_pm2
A10000_08323,29510127300,perturbed_pm2
A10000_08324,12057013923,perturbed_pm2
A10000_08325,49049001401,perturbed_pm2
A10000_08326,48171950500,perturbed_pm2
A10000_08327,05119004500,perturbed_pm2
A10000_08328,36059412000,perturbed_pm2
A10000_08329,53061052203,perturbed_pm2
A10000_08330,55079016100,perturbed_pm2
A10000_08331,24005490703,perturbed_pm2
A10000_08332,39029950800,perturbed_pm2
A10000_08333,29069360600,perturbed_pm2
A10000_08334,37013931000,perturbed_pm2
A10000_08335,06071011700,perturbed_pm2
A10000_08336,17043845802,perturbed_pm2
A10000_08337,37181960200,perturbed_pm2
A10000_08338,36005023703,perturbed_pm2
A10000_08339,06065051300,perturbed_pm2
A10000_08340,12095016001,perturbed_pm2
A10000_08341,50021963100,perturbed_pm2
A10000_08342,48113000900,perturbed_pm2
A10000_08343,29037060700,perturbed_pm2
A10000_08344,12097042000,perturbed_pm2
A10000_08345,39153531103,perturbed_pm2
A10000_08346,13135050715,perturbed_pm2
A10000_08347,06061021003,perturbed_pm2
A10000_08348,48113014407,perturbed_pm2
A10000_08349,42069112200,perturbed_pm2
A10000_08350,24005430101,perturbed_pm2
A10000_08351,39099801600,perturbed_pm2
A10000_08352,42103950801,perturbed_pm2
A10000_08353,17195000200,perturbed_pm2
A10000_08354,48041002013,perturbed_pm2
A10000_08355,26069000300,perturbed_pm2
A10000_08356,22103040304,perturbed_pm2
A10000_08357,06107002003,perturbed_pm2
A10000_08358,37119005522,perturbed_pm2
A10000_08359,08031004603,perturbed_pm2
A10000_08360,01087231602,perturbed_pm2
A10000_08361,54011000400,perturbed_pm2
A10000_08362,06073017200,perturbed_pm2
A10000_08363,19091970200,perturbed_pm2
A10000_08364,48009020300,perturbed_pm2
A10000_08365,45015020401,perturbed_pm2
A10000_08366,24005452000,perturbed_pm2
A10000_08367,16055000602,perturbed_pm2
A10000_08368,06029002700,perturbed_pm2
A10000_08369,02020002202,perturbed_pm2
A10000_08370,17011965000,perturbed_pm2
A10000_08371,12057013313,perturbed_pm2
A10000_08372,55073001201,perturbed_pm2
A10000_08373,45063021032,perturbed_pm2
A10000_08374,13151070104,perturbed_pm2
A10000_08375,36061000900,perturbed_pm2
A10000_08376,55063001102,perturbed_pm2
A10000_08377,17117957100,perturbed_pm2
A10000_08378,12021010215,perturbed_pm2
A10000_08379,21239050300,perturbed_pm2
A10000_08380,13217100700,perturbed_pm2
A10000_08381,48029121605,perturbed_pm2
A10000_08382,12091022600,perturbed_pm2
A10000_08383,01033020100,perturbed_pm2
A10000_08384,13051010802,perturbed_pm2
A10000_08385,42101021300,perturbed_pm2
A10000_08386,42063961900,perturbed_pm2
A10000_08387,48121021408,perturbed_pm2
A10000_08388,34017017700,perturbed_pm2
A10000_08389,47113000900,perturbed_pm2
A10000_08390,12086008418,perturbed_pm2
A10000_08391,09013860100,perturbed_pm2
A10000_08392,48201230200,perturbed_pm2
A10000_08393,06019006100,perturbed_pm2
A10000_08394,18017951700,perturbed_pm2
A10000_08395,39061023522,perturbed_pm2
A10000_08396,05049550100,perturbed_pm2
A10000_08397,12093910500,perturbed_pm2
A10000_08398,04019001900,perturbed_pm2
A10000_08399,47063100200,perturbed_pm2
A10000_08400,51059421702,perturbed_pm2
A10000_08401,54045956700,perturbed_pm2
A10000_08402,34017004200,perturbed_pm2
A10000_08403,48385950100,perturbed_pm2
A10000_08404,17031050600,perturbed_pm2
A10000_08405,42085032701,perturbed_pm2
A10000_08406,42071013701,perturbed_pm2
A10000_08407,55075960100,perturbed_pm2
A10000_08408,12023110602,perturbed_pm2
A10000_08409,12041950203,perturbed_pm2
A10000_08410,22071010100,perturbed_pm2
A10000_08411,06073014700,perturbed_pm2
A10000_08412,06037310501,perturbed_pm2
A10000_08413,25021443101,perturbed_pm2
A10000_08414,34003061100,perturbed_pm2
A10000_08415,06067007905,perturbed_pm2
A10000_08416,06095252315,perturbed_pm2
A10000_08417,04013082205,perturbed_pm2
A10000_08418,25017310100,perturbed_pm2
A10000_08419,06089010900,perturbed_pm2
A10000_08420,32003005006,perturbed_pm2
A10000_08421,55133200700,perturbed_pm2
A10000_08422,48299970200,perturbed_pm2
A10000_08423,06037600601,perturbed_pm2
A10000_08424,34005702601,perturbed_pm2
A10000_08425,06037240020,perturbed_pm2
A10000_08426,12031016726,perturbed_pm2
A10000_08427,42011012600,perturbed_pm2
A10000_08428,42007604600,perturbed_pm2
A10000_08429,42013011001,perturbed_pm2
A10000_08430,36103123202,perturbed_pm2
A10000_08431,06067007018,perturbed_pm2
A10000_08432,39123050100,perturbed_pm2
A10000_08433,17031062800,perturbed_pm2
A10000_08434,42081011800,perturbed_pm2
A10000_08435,51027010200,perturbed_pm2
A10000_08436,36061012400,perturbed_pm2
A10000_08437,11001001901,perturbed_pm2
A10000_08438,41051008202,perturbed_pm2
A10000_08439,06079010707,perturbed_pm2
A10000_08440,17025972000,perturbed_pm2
A10000_08441,28065950201,perturbed_pm2
A10000_08442,17045070500,perturbed_pm2
A10000_08443,06037208720,perturbed_pm2
A10000_08444,01049961400,perturbed_pm2
A10000_08445,42045403902,perturbed_pm2
A10000_08446,36119009701,perturbed_pm2
A10000_08447,48439104702,perturbed_pm2
A10000_08448,36081040300,perturbed_pm2
A10000_08449,06065043304,perturbed_pm2
A10000_08450,01097007300,perturbed_pm2
A10000_08451,48113016703,perturbed_pm2
A10000_08452,17043840904,perturbed_pm2
A10000_08453,12103024412,perturbed_pm2
A10000_08454,12127082301,perturbed_pm2
A10000_08455,53007960400,perturbed_pm2
A10000_08456,08005082700,perturbed_pm2
A10000_08457,36047114600,perturbed_pm2
A10000_08458,42011002500,perturbed_pm2
A10000_08459,13051004209,perturbed_pm2
A10000_08460,48409010700,perturbed_pm2
A10000_08461,37081014411,perturbed_pm2
A10000_08462,39049000600,perturbed_pm2
A10000_08463,36061022000,perturbed_pm2
A10000_08464,04013814100,perturbed_pm2
A10000_08465,22051021000,perturbed_pm2
A10000_08466,08005005635,perturbed_pm2
A10000_08467,06013367100,perturbed_pm2
A10000_08468,27035951000,perturbed_pm2
A10000_08469,01089001200,perturbed_pm2
A10000_08470,06037113303,perturbed_pm2
A10000_08471,18097340108,perturbed_pm2
A10000_08472,19193001500,perturbed_pm2
A10000_08473,26053950400,perturbed_pm2
A10000_08474,30081000700,perturbed_pm2
A10000_08475,36061015200,perturbed_pm2
A10000_08476,42041012900,perturbed_pm2
A10000_08477,26085961300,perturbed_pm2
A10000_08478,42051262701,perturbed_pm2
A10000_08479,49035104800,perturbed_pm2
A10000_08480,08045952001,perturbed_pm2
A10000_08481,45063020602,perturbed_pm2
A10000_08482,48201222501,perturbed_pm2
A10000_08483,39049007820,perturbed_pm2
A10000_08484,48303010302,perturbed_pm2
A10000_08485,22085000300,perturbed_pm2
A10000_08486,48201532502,perturbed_pm2
A10000_08487,23003951600,perturbed_pm2
A10000_08488,12101030904,perturbed_pm2
A10000_08489,28067950402,perturbed_pm2
A10000_08490,55101000300,perturbed_pm2
A10000_08491,42045407903,perturbed_pm2
A10000_08492,36081116700,perturbed_pm2
A10000_08493,31019969400,perturbed_pm2
A10000_08494,47093006401,perturbed_pm2
A10000_08495,37045950301,perturbed_pm2
A10000_08496,26065005900,perturbed_pm2
A10000_08497,24005490100,perturbed_pm2
A10000_08498,51595890100,perturbed_pm2
A10000_08499,13223120103,perturbed_pm2
A10000_08500,06023000900,perturbed_pm2
A10000_08501,42101003100,perturbed_pm2
A10000_08502,39035194300,perturbed_pm2
A10000_08503,48113013004,perturbed_pm2
A10000_08504,47165020404,perturbed_pm2
A10000_08505,36109001600,perturbed_pm2
A10000_08506,04013723308,perturbed_pm2
A10000_08507,08005080800,perturbed_pm2
A10000_08508,15001021011,perturbed_pm2
A10000_08509,06037910206,perturbed_pm2
A10000_08510,06059087504,perturbed_pm2
A10000_08511,47019071300,perturbed_pm2
A10000_08512,34015501704,perturbed_pm2
A10000_08513,23019006300,perturbed_pm2
A10000_08514,37183053423,perturbed_pm2
A10000_08515,17031081403,perturbed_pm2
A10000_08516,48457950100,perturbed_pm2
A10000_08517,06065042410,perturbed_pm2
A10000_08518,36047077000,perturbed_pm2
A10000_08519,19039960100,perturbed_pm2
A10000_08520,24003740201,perturbed_pm2
A10000_08521,29021001600,perturbed_pm2
A10000_08522,06059089001,perturbed_pm2
A10000_08523,26009960300,perturbed_pm2
A10000_08524,54039011302,perturbed_pm2
A10000_08525,27053024700,perturbed_pm2
A10000_08526,17143001900,perturbed_pm2
A10000_08527,13135050429,perturbed_pm2
A10000_08528,25017339500,perturbed_pm2
A10000_08529,48491021503,perturbed_pm2
A10000_08530,48491020109,perturbed_pm2
A10000_08531,51760071100,perturbed_pm2
A10000_08532,32031003509,perturbed_pm2
A10000_08533,01095031100,perturbed_pm2
A10000_08534,06001409100,perturbed_pm2
A10000_08535,39159050100,perturbed_pm2
A10000_08536,26163500700,perturbed_pm2
A10000_08537,12127082904,perturbed_pm2
A10000_08538,45079002602,perturbed_pm2
A10000_08539,36027140101,perturbed_pm2
A10000_08540,25023501202,perturbed_pm2
A10000_08541,25005611202,perturbed_pm2
A10000_08542,48201432001,perturbed_pm2
A10000_08543,39025041702,perturbed_pm2
A10000_08544,06029004701,perturbed_pm2
A10000_08545,48201232702,perturbed_pm2
A10000_08546,04013071512,perturbed_pm2
A10000_08547,30043962300,perturbed_pm2
A10000_08548,06037670701,perturbed_pm2
A10000_08549,36081018102,perturbed_pm2
A10000_08550,06059088902,perturbed_pm2
A10000_08551,42095010400,perturbed_pm2
A10000_08552,30063000201,perturbed_pm2
A10000_08553,36103146001,perturbed_pm2
A10000_08554,12057011007,perturbed_pm2
A10000_08555,42077006401,perturbed_pm2
A10000_08556,12086007606,perturbed_pm2
A10000_08557,12095016411,perturbed_pm2
A10000_08558,41007950200,perturbed_pm2
A10000_08559,26125161500,perturbed_pm2
A10000_08560,36103112206,perturbed_pm2
A10000_08561,12057005101,perturbed_pm2
A10000_08562,12095016408,perturbed_pm2
A10000_08563,45081960400,perturbed_pm2
A10000_08564,40125500900,perturbed_pm2
A10000_08565,40115574600,perturbed_pm2
A10000_08566,42003519000,perturbed_pm2
A10000_08567,08123000704,perturbed_pm2
A10000_08568,06037228710,perturbed_pm2
A10000_08569,27037060828,perturbed_pm2
A10000_08570,01125010103,perturbed_pm2
A10000_08571,41047010502,perturbed_pm2
A10000_08572,42091207400,perturbed_pm2
A10000_08573,51059440701,perturbed_pm2
A10000_08574,12057013503,perturbed_pm2
A10000_08575,26163561900,perturbed_pm2
A10000_08576,45077010802,perturbed_pm2
A10000_08577,55079009500,perturbed_pm2
A10000_08578,36105950900,perturbed_pm2
A10000_08579,08081000400,perturbed_pm2
A10000_08580,45079010309,perturbed_pm2
A10000_08581,11001000901,perturbed_pm2
A10000_08582,50005957500,perturbed_pm2
A10000_08583,53041970600,perturbed_pm2
A10000_08584,36081027700,perturbed_pm2
A10000_08585,12127082406,perturbed_pm2
A10000_08586,06059062626,perturbed_pm2
A10000_08587,40147000400,perturbed_pm2
A10000_08588,42091207900,perturbed_pm2
A10000_08589,48157671700,perturbed_pm2
A10000_08590,28109950700,perturbed_pm2
A10000_08591,34017011400,perturbed_pm2
A10000_08592,48039664000,perturbed_pm2
A10000_08593,48245010800,perturbed_pm2
A10000_08594,13057091103,perturbed_pm2
A10000_08595,13185010103,perturbed_pm2
A10000_08596,04013810300,perturbed_pm2
